"In charge of the Military Government need the data, the operators must be able to give without hesitating , if so,\u2026 https://t.co/YnkYHSkIQf",2021-02-12 09:14:47,MetroVancouver,Positive
TV channels including MWD and MRTV channels are shamelessly broadcasting FAKE NEWS. They said that four policemen w\u2026 https://t.co/HWqJMvawVd,2021-02-12 09:16:45,MetroVancouver,Positive
"Plus, he wasn't hurt by the protesters, he slipped himself and fell with his face. They didn't show that one of the\u2026 https://t.co/OnPPuufjjH",2021-02-12 09:16:47,MetroVancouver,Positive
"He shot with a real bullet, not rubber. This is crime against humanity. This is against the peaceful\u2026 https://t.co/9CGjqTysdg",2021-02-12 09:16:48,MetroVancouver,Positive
"FREE OUR LEADERS \nOur government is elected officials, not Junta!\n#WhatsHappeningInMyanmar",2021-02-12 09:17:26,MetroVancouver,Negative
"Wishing all those celebrating the #lunarnewyear #SpringFestival good health, happiness and prosperity for the\u2026 https://t.co/Vkns22k1KM",2021-02-12 09:18:08,MetroVancouver,Positive
@BorisJohnson Greetings.\nCheers,2021-02-12 09:19:45,MetroVancouver,Negative
@DefenceOrthodox Geez speak for yourself bud.,2021-02-12 09:19:53,MetroVancouver,Positive
@katyperry Dear Katheryn Elizabeth: I can't say how proud I am of you...it's not easy to field the personal type qu\u2026 https://t.co/PtqINP0wSP,2021-02-12 09:21:10,MetroVancouver,Negative
Showed replay of their acrobatics ones\nIve watched it on yt before too n really so good yes,2021-02-12 09:21:23,MetroVancouver,Positive
@roroha_ Yes haha when he tasted it i was like haha sexy,2021-02-12 09:21:49,MetroVancouver,Positive
"it\u2019s nice to see the weird feel-good, poverty-porn stories like this getting called out more often. \n\nprob not even\u2026 https://t.co/pNGap8td4h",2021-02-12 09:23:26,MetroVancouver,Positive
"Remember Jeremiah 29:11?\n\nPlans to prosper you and not to harm you, plans to give you a hope and a future. https://t.co/R4NGfXfisj",2021-02-12 09:23:28,MetroVancouver,Positive
"Just posted a photo @ White Rock, British Columbia https://t.co/iSJXVJtYIM",2021-02-12 09:24:22,MetroVancouver,Positive
"@TheSeattIe206 fr. you\u2019ve seen it w my dumbass, but seeing this like widespread social awakening in real time is really neat lmao",2021-02-12 09:28:57,MetroVancouver,Positive
Is this\ud83d\udc47an optical illusion or poor optics? Would be nice to see the makeup of all Corporate Boards (publicly trade\u2026 https://t.co/Ld18sTuHJZ,2021-02-12 09:29:25,MetroVancouver,Negative
Richmond BC Canada,2021-02-12 09:29:41,MetroVancouver,Negative
@roroha_ Yes iconic,2021-02-12 09:29:50,MetroVancouver,Positive
@LeafRollin Did he slide that far?\n\nHe was projected 2nd round and went in the 2nd round.\n\nI know there was a spotl\u2026 https://t.co/HiSnLrIgD4,2021-02-12 09:29:54,MetroVancouver,Positive
Yes showing Rocky's wrestling,2021-02-12 09:31:31,MetroVancouver,Positive
"Cus He still preparing you to receive that answer.\n\nAnd sometimes, all we can do is to wait. Until the Lord grant a\u2026 https://t.co/Y8aPwsmHo1",2021-02-12 09:33:29,MetroVancouver,Negative
"I have a vague idea of what\u2019s going on through social media, but man I gotta watch WandaVision. It genuinely does l\u2026 https://t.co/VePfrlQoVA",2021-02-12 09:33:37,MetroVancouver,Positive
Yes Binnie's very strong,2021-02-12 09:33:58,MetroVancouver,Negative
Myanmar Military is trying to cheat the 2020 General election results. \nThere is no voter fraud!!!\nRespect our vote\u2026 https://t.co/oUu0OWVV6w,2021-02-12 09:34:48,MetroVancouver,Negative
"After all, I have changed.",2021-02-12 09:35:33,MetroVancouver,Negative
