description,temp,feels_like,temp_min,temp_max,pressure,humidity,wind,sunrise,sunset,location,forecast_timestamp
few clouds,272.17,268.39,270.93,273.15,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:15
few clouds,272.17,268.39,270.93,273.15,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:16
few clouds,272.17,268.39,270.93,273.15,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:16
few clouds,272.17,268.39,270.93,273.15,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:17
few clouds,272.17,268.39,270.93,273.15,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:17
few clouds,272.17,268.39,270.93,273.15,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:18
few clouds,272.17,268.39,270.93,273.15,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:18
few clouds,272.17,268.39,270.93,273.15,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:19
few clouds,272.17,268.39,270.93,273.15,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:19
few clouds,272.17,268.39,270.93,273.15,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:20
few clouds,272.17,268.39,270.93,273.15,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:21
few clouds,272.17,268.39,270.93,273.15,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:21
few clouds,272.17,268.39,270.93,273.15,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:22
few clouds,272.17,268.39,270.93,273.15,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:22
few clouds,272.17,268.39,270.93,273.15,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:23
few clouds,272.17,268.39,270.93,273.15,1022,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:23
few clouds,271.91,268.1,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:24
few clouds,271.91,268.1,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:24
few clouds,271.91,268.1,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:25
few clouds,271.91,268.1,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:25
few clouds,271.91,268.1,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:26
few clouds,271.91,268.1,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:26
few clouds,271.91,268.1,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:27
few clouds,271.91,268.1,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:27
few clouds,271.91,268.1,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:28
few clouds,271.91,268.1,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:28
few clouds,271.91,268.1,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:29
few clouds,271.91,268.1,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:29
few clouds,271.91,268.1,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:30
few clouds,271.91,268.1,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:30
few clouds,271.91,268.1,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:31
few clouds,271.91,268.1,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:31
few clouds,271.91,268.1,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:32
few clouds,271.91,268.1,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:32
few clouds,271.91,268.1,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:33
few clouds,271.91,268.1,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:33
few clouds,271.92,268.11,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:34
few clouds,271.92,268.11,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:34
few clouds,271.92,268.11,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:35
few clouds,271.92,268.11,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:35
few clouds,271.92,268.11,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:36
few clouds,271.92,268.11,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:36
few clouds,271.92,268.11,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:37
few clouds,271.92,268.11,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:37
few clouds,271.92,268.11,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:38
few clouds,271.92,268.11,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:38
few clouds,271.92,268.11,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:39
few clouds,271.92,268.11,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:39
few clouds,271.92,268.11,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:40
few clouds,271.92,268.11,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:40
few clouds,271.92,268.11,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:41
few clouds,271.92,268.11,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:41
few clouds,271.92,268.11,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:42
few clouds,271.92,268.11,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:42
few clouds,271.92,268.11,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:43
few clouds,271.92,268.11,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:43
few clouds,271.88,268.07,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:44
few clouds,271.88,268.07,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:44
few clouds,271.88,268.07,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:45
few clouds,271.88,268.07,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:45
few clouds,271.88,268.07,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:46
few clouds,271.88,268.07,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:46
few clouds,271.88,268.07,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:47
few clouds,271.88,268.07,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:47
few clouds,271.88,268.07,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:48
few clouds,271.88,268.07,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:48
few clouds,271.88,268.07,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:49
few clouds,271.88,268.07,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:49
few clouds,271.88,268.07,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:50
few clouds,271.88,268.07,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:50
few clouds,271.88,268.07,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:51
few clouds,271.88,268.07,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:51
few clouds,271.88,268.07,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:52
few clouds,271.88,268.07,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:52
few clouds,271.88,268.07,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:53
few clouds,271.88,268.07,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:53
few clouds,271.86,268.05,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:54
few clouds,271.86,268.05,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:54
few clouds,271.86,268.05,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:55
few clouds,271.86,268.05,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:55
few clouds,271.86,268.05,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:56
few clouds,271.86,268.05,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:56
few clouds,271.86,268.05,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:57
few clouds,271.86,268.05,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:58
few clouds,271.86,268.05,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:58
few clouds,271.86,268.05,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:59
few clouds,271.86,268.05,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 03:59
few clouds,271.86,268.05,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 04:00
few clouds,271.86,268.05,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 04:00
few clouds,271.86,268.05,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 04:01
few clouds,271.86,268.05,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 04:01
few clouds,271.86,268.05,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 04:02
few clouds,271.86,268.05,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 04:02
few clouds,271.86,268.05,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 04:03
few clouds,271.86,268.05,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 04:03
few clouds,271.86,268.05,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 04:04
few clouds,271.81,267.99,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 04:04
few clouds,271.81,267.99,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 04:05
few clouds,271.81,267.99,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 04:05
few clouds,271.81,267.99,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 04:06
few clouds,271.81,267.99,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 04:06
few clouds,271.81,267.99,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 04:07
few clouds,271.81,267.99,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 04:07
few clouds,271.81,267.99,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 04:08
few clouds,271.81,267.99,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 04:08
few clouds,271.81,267.99,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 04:09
few clouds,271.81,267.99,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 04:09
few clouds,271.81,267.99,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 04:10
few clouds,271.81,267.99,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 04:10
few clouds,271.81,267.99,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 04:11
few clouds,271.81,267.99,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 04:11
few clouds,271.81,267.99,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 04:12
few clouds,271.81,267.99,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 04:12
few clouds,271.81,267.99,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 04:13
few clouds,271.81,267.99,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 04:13
few clouds,271.81,267.99,270.37,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 04:14
few clouds,271.69,267.86,269.82,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 04:14
few clouds,271.69,267.86,269.82,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 04:15
few clouds,271.69,267.86,269.82,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 04:15
few clouds,271.69,267.86,269.82,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 04:16
few clouds,271.69,267.86,269.82,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 04:16
few clouds,271.69,267.86,269.82,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 04:17
few clouds,271.69,267.86,269.82,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 04:17
few clouds,271.69,267.86,269.82,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 04:18
few clouds,271.69,267.86,269.82,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 04:18
few clouds,271.69,267.86,269.82,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 04:19
few clouds,271.69,267.86,269.82,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 04:19
few clouds,271.69,267.86,269.82,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 04:20
few clouds,271.69,267.86,269.82,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 04:20
few clouds,271.69,267.86,269.82,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 04:21
few clouds,271.69,267.86,269.82,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 04:21
few clouds,271.69,267.86,269.82,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 04:22
few clouds,271.69,267.86,269.82,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 04:22
few clouds,271.69,267.86,269.82,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 04:23
few clouds,271.69,267.86,269.82,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 04:23
few clouds,271.69,267.86,269.82,273.15,1023,69,1.54,1612884667,1612920145,Vancouver,10-02-2021 04:24
few clouds,271.57,267.37,270.37,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:24
few clouds,271.57,267.37,270.37,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:25
few clouds,271.57,267.37,270.37,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:25
few clouds,271.57,267.37,270.37,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:26
few clouds,271.57,267.37,270.37,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:26
few clouds,271.57,267.37,270.37,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:27
few clouds,271.57,267.37,270.37,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:27
few clouds,271.57,267.37,270.37,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:28
few clouds,271.57,267.37,270.37,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:28
few clouds,271.57,267.37,270.37,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:29
few clouds,271.57,267.37,270.37,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:29
few clouds,271.57,267.37,270.37,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:30
few clouds,271.57,267.37,270.37,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:30
few clouds,271.57,267.37,270.37,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:31
few clouds,271.57,267.37,270.37,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:31
few clouds,271.57,267.37,270.37,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:32
few clouds,271.57,267.37,270.37,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:32
few clouds,271.57,267.37,270.37,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:33
few clouds,271.57,267.37,270.37,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:33
few clouds,271.57,267.37,270.37,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:34
few clouds,271.42,267.2,270.37,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:35
few clouds,271.42,267.2,270.37,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:35
few clouds,271.42,267.2,270.37,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:36
few clouds,271.42,267.2,270.37,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:36
few clouds,271.42,267.2,270.37,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:37
few clouds,271.42,267.2,270.37,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:37
few clouds,271.42,267.2,270.37,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:38
few clouds,271.42,267.2,270.37,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:38
few clouds,271.42,267.2,270.37,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:39
few clouds,271.42,267.2,270.37,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:39
few clouds,271.42,267.2,270.37,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:40
few clouds,271.42,267.2,270.37,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:40
few clouds,271.42,267.2,270.37,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:41
few clouds,271.42,267.2,270.37,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:41
few clouds,271.42,267.2,270.37,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:42
few clouds,271.42,267.2,270.37,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:42
few clouds,271.42,267.2,270.37,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:43
few clouds,271.42,267.2,270.37,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:43
few clouds,271.42,267.2,270.37,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:44
few clouds,271.42,267.2,270.37,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:44
few clouds,271.4,267.18,270.37,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:45
few clouds,271.4,267.18,270.37,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:45
few clouds,271.4,267.18,270.37,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:46
few clouds,271.4,267.18,270.37,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:46
few clouds,271.4,267.18,270.37,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:47
few clouds,271.4,267.18,270.37,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:47
few clouds,271.4,267.18,270.37,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:48
few clouds,271.4,267.18,270.37,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:48
few clouds,271.4,267.18,270.37,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:49
few clouds,271.4,267.18,270.37,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:49
few clouds,271.4,267.18,270.37,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:50
few clouds,271.4,267.18,270.37,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:50
few clouds,271.4,267.18,270.37,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:51
few clouds,271.4,267.18,270.37,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:51
few clouds,271.4,267.18,270.37,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:52
few clouds,271.4,267.18,270.37,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:52
few clouds,271.4,267.18,270.37,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:53
few clouds,271.4,267.18,270.37,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:53
few clouds,271.4,267.18,270.37,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:54
few clouds,271.4,267.18,270.37,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:54
few clouds,271.26,267.03,269.82,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:55
few clouds,271.26,267.03,269.82,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:55
few clouds,271.26,267.03,269.82,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:56
few clouds,271.26,267.03,269.82,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:56
few clouds,271.26,267.03,269.82,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:57
few clouds,271.26,267.03,269.82,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:57
few clouds,271.26,267.03,269.82,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:58
few clouds,271.26,267.03,269.82,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:58
few clouds,271.26,267.03,269.82,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:59
few clouds,271.26,267.03,269.82,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 04:59
few clouds,271.26,267.03,269.82,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 05:00
few clouds,271.26,267.03,269.82,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 05:00
few clouds,271.26,267.03,269.82,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 05:01
few clouds,271.26,267.03,269.82,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 05:01
few clouds,271.26,267.03,269.82,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 05:02
few clouds,271.26,267.03,269.82,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 05:02
few clouds,271.26,267.03,269.82,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 05:03
few clouds,271.26,267.03,269.82,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 05:03
few clouds,271.26,267.03,269.82,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 05:04
few clouds,271.26,267.03,269.82,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 05:04
few clouds,271.21,266.97,269.82,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 05:05
few clouds,271.21,266.97,269.82,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 05:05
few clouds,271.21,266.97,269.82,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 05:06
few clouds,271.21,266.97,269.82,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 05:06
few clouds,271.21,266.97,269.82,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 05:07
few clouds,271.21,266.97,269.82,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 05:07
few clouds,271.21,266.97,269.82,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 05:08
few clouds,271.21,266.97,269.82,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 05:08
few clouds,271.21,266.97,269.82,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 05:09
few clouds,271.21,266.97,269.82,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 05:09
few clouds,271.21,266.97,269.82,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 05:10
few clouds,271.21,266.97,269.82,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 05:10
few clouds,271.21,266.97,269.82,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 05:11
few clouds,271.21,266.97,269.82,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 05:12
few clouds,271.21,266.97,269.82,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 05:12
few clouds,271.21,266.97,269.82,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 05:13
few clouds,271.21,266.97,269.82,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 05:13
few clouds,271.21,266.97,269.82,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 05:14
few clouds,271.21,266.97,269.82,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 05:14
few clouds,271.21,266.97,269.82,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 05:15
few clouds,271.24,267.01,269.82,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 05:15
few clouds,271.24,267.01,269.82,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 05:16
few clouds,271.24,267.01,269.82,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 05:16
few clouds,271.24,267.01,269.82,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 05:17
few clouds,271.24,267.01,269.82,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 05:17
few clouds,271.24,267.01,269.82,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 05:18
few clouds,271.24,267.01,269.82,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 05:18
few clouds,271.24,267.01,269.82,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 05:19
